업체명,업종,평점,방문자리뷰,블로그리뷰,주소,영업시간,전화번호,필터,URL,위도,경도
가야성,중식당,4.31,441,48,서울 동작구 상도로62길 33 1층14석룸과단체석2층개별룸5개운영,영업 종료,02-817-8741,회식,https://tinyurl.com/2dcbd8vs,37.4956845,126.9534805
놀부자정육식당 숭실대점,정육식당,4.06,320,38,서울 동작구 상도로 383,영업 종료,02-822-2949,회식,https://tinyurl.com/26bdtx7z,37.4950357,126.9550557
찜마을,한식,4.42,260,19,서울 동작구 상도로19길 1 (상도동),영업 종료,0507-1416-0037,회식,https://tinyurl.com/24fmngco,37.5026388,126.9346971
상도해물찜아구찜,"매운탕,해물탕",4.3,466,51,서울 동작구 상도로 152,영업 종료,02-822-4663,회식,https://tinyurl.com/2ym2vo4x,37.502844,126.936046
성대순대촌,한식,4.29,328,47,서울 동작구 국사봉1길 24 2층,영업 종료,02-811-1448,회식,https://tinyurl.com/25wdp63w,37.4988955,126.9298468
명갈비 상도본점,"육류,고기요리",4.32,414,36,서울 동작구 상도로31길 83 1층 명갈비,영업 종료,0507-1366-7656,회식,https://tinyurl.com/2bjk8nle,37.5053095,126.9460637
기절초풍물닭갈비 상도점,닭갈비,4.46,440,169,서울 동작구 성대로1길 6 1층,영업 종료,02-824-4636,회식,https://tinyurl.com/28wsszjf,37.5003926,126.9328357
인근주민 상도점,인근주민,4.52,600,233,서울 동작구 양녕로 265 1층,영업 중,02-817-8599,회식,https://tinyurl.com/2asky2e9,37.5037215,126.9482635
복섬,복어요리,4.5,543,33,서울 동작구 상도로26길 22,영업 종료,02-815-3335,회식,https://tinyurl.com/2c6bxs3o,37.5039052,126.9389771
홈런호프치킨,"치킨,닭강정",4.61,323,35,서울 동작구 만양로 26,영업 종료,02-823-0211,회식,https://tinyurl.com/2xp2m5s2,37.5071238,126.9483405
엉터리생고기 상도동점,"육류,고기요리",4.42,285,42,서울 동작구 상도로34길 8-3,영업 종료,02-814-3943,회식,https://tinyurl.com/23wd45ha,37.504362,126.945741
상도가든,브런치,4.51,321,109,"서울 동작구 양녕로 220 A-4, A-5호",영업 종료,0507-1380-5314,회식,https://tinyurl.com/2yecadp9,37.5013673,126.9460782
놀부자정육식당 장승배기점,정육식당,4.33,518,48,서울 동작구 상도로 177 1층,영업 종료,02-817-7982,"회식, 가족모임",https://tinyurl.com/24vw9r85,37.5047662,126.9382524
탕마루김치찌개 장승배기역점,"찌개,전골",4.48,446,36,서울 동작구 상도로26길 12 명진빌딩 2층,영업 종료,02-813-3082,회식,https://tinyurl.com/2yhqg7c5,37.5038522,126.9384816
젠카페,브런치,,424,45,서울 동작구 양녕로26길 49 1층,영업 종료,02-3280-0905,회식,https://tinyurl.com/2atfapj8,37.4963365,126.943982
상도명태명가 본점,한식,4.26,990,76,서울 동작구 상도로 321 동진빌딩 1층,영업 종료,02-823-6700,"회식, 가족모임",https://tinyurl.com/226xpb35,37.4994964,126.9512007
미가양꼬치,양꼬치,4.64,237,138,서울 동작구 상도로60길 6 1층,영업 종료,0507-1491-1666,회식,https://tinyurl.com/26ougqjr,37.4946828,126.9541815
피맥하우스,피자,,503,154,서울 동작구 양녕로 265-1,영업 종료,02-6439-1333,회식,https://tinyurl.com/26vpsdqj,37.5038286,126.9483816
밀짚모자,"전,빈대떡",4.57,377,124,서울 동작구 양녕로 284 밀짚모자,영업 중,0507-1437-1403,회식,https://tinyurl.com/2bl3pmu4,37.5044767,126.9505645
채홍,중식당,4.28,859,91,서울 동작구 강남초등길 24,영업 종료,02-826-8885,회식,https://tinyurl.com/26cucwg8,37.5051361,126.9519923
서민준밀밭,"칼국수,만두",4.42,"1,693",209,서울 동작구 상도로12길 7,영업 종료,02-6215-2012,가족모임,https://tinyurl.com/2ygo435v,37.4993125,126.9299036
태화네칼국수,"칼국수,만두",,97,19,서울 동작구 상도로 103,영업 종료,,가족모임,https://tinyurl.com/246tnyrq,37.5007059,126.931794
상도동솥뚜껑 숭실대점,"육류,고기요리",,49,69,서울 동작구 상도로62길 35 1층,영업 종료,02-817-7779,가족모임,https://tinyurl.com/228ugpu5,37.4957791,126.9534144
황새골손칼국수,"칼국수,만두",4.44,673,167,서울 동작구 상도로37길 74 유내과의원 B1,영업 종료,0507-1494-5961,가족모임,https://tinyurl.com/2yzca5lh,37.4979134,126.9528582
우아한밀실,소고기구이,,56,86,서울 동작구 양녕로 274 3층,영업 종료,0507-1352-3628,가족모임,https://tinyurl.com/2dnktg4b,37.5038758,126.9495519
카멜커피 상도점,"카페,디저트",,347,526,"서울 동작구 양녕로36길 12 1, 2층",영업 종료,070-7657-0100,가족모임,https://tinyurl.com/23yafg25,37.5021488,126.9465222
고가네숯불구이통닭,"치킨,닭강정",4.46,"1,304",397,서울 동작구 상도로 136 1층 고가네숯불구이통닭,영업 종료,0507-1371-0139,가족모임,https://tinyurl.com/25ogyeox,37.5021569,126.9349351
맥반석조개구이,조개요리,4.03,144,181,서울 동작구 성대로1길 1,,02-824-1482,가족모임,https://tinyurl.com/2akmabya,37.500333,126.932508
쉐프의 목장 상도점,"육류,고기요리",4.45,342,87,서울 동작구 상도로 357 2층,영업 종료,0507-1311-5692,가족모임,https://tinyurl.com/26t6wabm,37.4970546,126.9533629
프라이밋 스테이크하우스,양식,4.63,228,81,서울 동작구 상도로37길 42 1층,영업 종료,0507-1366-6446,가족모임,https://tinyurl.com/28ov4r6g,37.5000493,126.9510659
당당아구해물찜,"아귀찜,해물찜",,105,27,서울 동작구 상도로 116 2층,영업 종료,0507-1492-4999,가족모임,https://tinyurl.com/22mablvj,37.5011245,126.933208
선녀호두파이,베이커리,4.7,115,178,서울 동작구 상도로 267 1층 선녀호두파이,영업 종료,0507-1483-0813,가족모임,https://tinyurl.com/2bk8fwp5,37.5036012,126.9476077
대패상회 숭실대점,돼지고기구이,,208,45,서울 동작구 상도로60길 6 1층 대패상회,영업 종료,0507-1345-7518,가족모임,https://tinyurl.com/27pbw5fl,37.4947165,126.9542019
먹돼지,돼지고기구이,,171,45,서울 동작구 상도로67길 32 1층,영업 종료,0507-1325-7032,가족모임,https://tinyurl.com/26o273es,37.4949404,126.9566592
우부래도,베이커리,4.47,"1,511",317,서울 동작구 상도로37길 3,영업 종료,0507-1428-0599,가족모임,https://tinyurl.com/253frpy8,37.503155,126.9486279
역전할머니맥주 상도역점,"맥주,호프",,178,26,서울 동작구 상도로 286 1층,영업 중,0507-1427-0380,가족모임,https://tinyurl.com/2dkn8sea,37.5019199,126.9483894
묘프 본점,와인,4.72,255,262,서울 영등포구 국회대로34길 3 지하1층,영업 중,0507-1352-5032,데이트,https://tinyurl.com/29c3yqo9,37.52716,126.8976727
맨홀커피,카페,4.69,"1,216","2,141",서울 영등포구 영신로 247 B동상가 지하 1층,오늘 휴무,02-6398-9427,데이트,https://tinyurl.com/29wm3lbz,37.5292717,126.903915
르포르테,양식,4.52,"1,250","1,558",서울 영등포구 양평로 68 DN빌딩 12층,영업 중,0507-1322-0738,"데이트, 가족모임",https://tinyurl.com/232juy9k,37.535347,126.8994884
더핸드,이자카야,,235,585,서울 영등포구 당산로16길 3-1,영업 중,0507-1312-8438,데이트,https://tinyurl.com/266g67bw,37.5225748,126.8963135
더 사르다,양식,4.98,290,207,서울 영등포구 당산로20길 12-1 1층 더사르다,영업 중,0507-1438-6887,데이트,https://tinyurl.com/2b2mf3m9,37.5233433,126.897559
당산의밤,이자카야,,437,267,서울 영등포구 당산로 233 홍익빌딩1층,영업 중,02-2069-0585,데이트,https://tinyurl.com/274bpfpt,37.5345645,126.9020084
애월의밤,이자카야,4.7,738,403,서울 영등포구 국회대로34길 10 지층,영업 중,0507-1341-4127,데이트,https://tinyurl.com/2den6vch,37.5266156,126.8973678
옥산,이자카야,,508,357,서울 영등포구 당산로28길 12-1 1층,영업 중,0507-1320-5615,데이트,https://tinyurl.com/22rt8nut,37.5245473,126.8979275
고기주방,"육류,고기요리",4.56,387,345,서울 영등포구 당산로 241 유니언타운 1층,영업 중,0507-1416-5032,데이트,https://tinyurl.com/28zgv227,37.5351305,126.9025511
디데이원,"카페,디저트",,"1,252","1,745",서울 영등포구 당산로49길 14 1층 디데이원 / 당산2동 당산역 도보2분거리,영업 중,0507-1484-1523,"데이트, 가족모임",https://tinyurl.com/24k68e5r,37.5361226,126.9016033
몰리노 와인 & 몰트 바,바(BAR),,81,124,서울 영등포구 국회대로34길 14 2층,영업 중,0507-1419-1204,데이트,https://tinyurl.com/2ysa327y,37.526213,126.8972292
소백탄,소고기구이,,506,"1,238",서울 영등포구 당산로45길 2-2 소백탄,영업 중,0507-1322-4897,"데이트, 회식, 가족모임",https://tinyurl.com/27t79r5x,37.5333688,126.9011542
오시게리따,피자,4.64,726,378,서울 영등포구 당산로38길 12 1층,영업 중,0507-1315-6305,데이트,https://tinyurl.com/28k7hfc5,37.5286543,126.8995052
이자카야 우규 영등포구청점,이자카야,,291,385,"서울 영등포구 당산로32길 6 1층, 2층",영업 중,0507-1408-3431,데이트,https://tinyurl.com/275725us,37.5263388,126.8974572
일떼라쪼 당산본점,이탈리아음식,,674,169,서울 영등포구 양평로 8 3층,영업 중,0507-1478-1343,"데이트, 넓은, 회식, 가족모임",https://tinyurl.com/2xntpb4o,37.5325322,126.9052767
온포식당,요리주점,4.63,660,272,서울 영등포구 선유동1로 32 1층 108호,영업 중,0507-1422-3374,데이트,https://tinyurl.com/2cmaxydq,37.5248311,126.8922326
헝거,이자카야,,266,116,서울 영등포구 양산로 130 지하1층,영업 중,0507-1377-2362,데이트,https://tinyurl.com/22tuf8q6,37.5237739,126.8974434
유메오뎅 당산,요리주점,,33,40,"서울 영등포구 양평로 66 1층, 2층",영업 중,0507-1325-3885,데이트,https://tinyurl.com/299rprro,37.5352023,126.899652
카페 분,"카페,디저트",4.69,386,514,서울 영등포구 양산로 138-1,영업 중,0507-1405-0883,데이트,https://tinyurl.com/2ale2am5,37.5236298,126.8983075
아림당,"스파게티,파스타전문",,47,45,서울 영등포구 국회대로53길 28 1층,영업 중,0507-1366-5328,데이트,https://tinyurl.com/26n3cmpp,37.5279215,126.9065203
하이볼앤드림,바(BAR),,356,244,서울 영등포구 국회대로34길 12 2층,영업 중,0507-1385-2421,데이트,https://tinyurl.com/25v7sbdl,37.5265717,126.897332
스시 갓포 신,일식당,,37,63,서울 영등포구 당산로47길 13 2층,영업 중,0507-1375-2586,데이트,https://tinyurl.com/234l3j4u,37.5353645,126.9020323
소공원,요리주점,,753,235,서울 영등포구 당산로45길 1 1층 107호,영업 중,070-7786-0040,데이트,https://tinyurl.com/25xc92wo,37.5332573,126.9005069
야키토리 아타시 영등포구청역점,이자카야,,91,37,서울 영등포구 당산로32길 6-1 2층,영업 중,0507-1427-1453,데이트,https://tinyurl.com/2yxbxyqd,37.5262909,126.8975547
계탄몽,요리주점,,194,153,"서울 영등포구 당산로49길 16 1층, 2층",영업 중,0507-1382-3921,데이트,https://tinyurl.com/266qqbub,37.5362492,126.9015354
와우철판,일식당,4.08,224,269,"서울 영등포구 당산로 205 , 2층",영업 중,02-2678-9278,"데이트, 가족모임",https://tinyurl.com/2a8zlqdk,37.5325397,126.9002364
톤앤토리,이자카야,,185,170,서울 영등포구 국회대로34길 8 1층,영업 중,02-2634-2473,데이트,https://tinyurl.com/2ybtwxrg,37.5268191,126.8973947
당산곶,요리주점,4.43,553,460,서울 영등포구 당산로51길 1 1층,영업 중,02-2677-5110,데이트,https://tinyurl.com/29t4d47z,37.5357411,126.9028305
103호 심야식당,중식당,4.76,583,"1,068",서울 영등포구 양평로 64-1 1층,영업 중,0507-1419-0236,데이트,https://tinyurl.com/2cmo4tg9,37.5353012,126.8996391
쨔요,요리주점,,177,121,서울 영등포구 당산로 234 2층,영업 중,0507-1381-8939,데이트,https://tinyurl.com/2bcseqvq,37.5343494,126.9026809
이자카야 베이비,이자카야,,"1,006",182,서울 영등포구 당산로49길 3 1층,영업 중,0507-1306-0869,"데이트, 회식",https://tinyurl.com/288w5kte,37.5353246,126.9024047
작수불,요리주점,,76,84,서울 영등포구 당산로18길 9-7 1층,영업 중,0507-1359-6065,데이트,https://tinyurl.com/24e2lqju,37.5232897,126.897153
코지로 당산역점,이자카야,,334,523,서울 영등포구 당산로 239 당산빌딩,영업 중,0507-1411-2933,데이트,https://tinyurl.com/2ahzolwq,37.5349875,126.9024296
Five Dining,양식,,127,186,서울 영등포구 양산로 159-1 1층 Five Dining,영업 중,0507-1417-5047,데이트,https://tinyurl.com/2y5tu3pn,37.5234382,126.9008737
거나,요리주점,,248,192,서울 영등포구 영등포로27길 9 1층,오늘 휴무,0507-1324-4585,데이트,https://tinyurl.com/2d4a4ryp,37.5219406,126.8990918
초대창 당산역점,"곱창,막창,양",4.72,"1,812","1,235",서울 영등포구 당산로 223 2층,영업 중,0507-1311-3622,"데이트, 넓은, 회식, 가족모임",https://tinyurl.com/295wf65c,37.5337276,126.9011686
온도,요리주점,4.91,470,227,서울 영등포구 양산로25길 5 1층,영업 중,010-2068-1438,데이트,https://tinyurl.com/23uq2fog,37.5242488,126.8984651
호박꽃 영등포점,일식당,,170,119,서울 영등포구 국회대로28길 17 한얼빌딩 1층,영업 중,0507-1473-1343,"데이트, 가족모임",https://tinyurl.com/2948spse,37.5271539,126.894225
홉피,"맥주,호프",,32,21,서울 영등포구 당산로32길 12 2층,영업 중,0507-1377-1927,데이트,https://tinyurl.com/27ymblqs,37.5261854,126.8981176
마콘,"카페,디저트",,861,740,서울 영등포구 양평로12가길 9-1 1층 마콘,영업 중,0507-1477-9094,"데이트, 가족모임",https://tinyurl.com/23kgzyus,37.5363787,126.8998907
안남면가,베트남음식,,893,104,서울 영등포구 양산로17길 14 1층,영업 중,0507-1340-0253,"데이트, 혼밥",https://tinyurl.com/2xuw6cco,37.5256828,126.8937174
갈매,"육류,고기요리",,"1,538",842,서울 영등포구 당산로32길 5 1층,영업 중,0507-1466-8593,"데이트, 넓은, 회식, 가족모임",https://tinyurl.com/26z5mtu6,37.5264526,126.897448
디귿,이자카야,,394,131,서울 영등포구 당산로36길 7 1층,영업 중,0507-1365-0975,데이트,https://tinyurl.com/25r5f8ny,37.528264,126.8985407
당산항,이자카야,,97,70,서울 영등포구 당산로46가길 15 1층,영업 중,0507-1475-0487,데이트,https://tinyurl.com/29npzg9g,37.5343395,126.9033819
럭키어스,와인,,89,79,서울 영등포구 당산로16길 3 1층 Lucky us,영업 중,0507-1314-2179,데이트,https://tinyurl.com/2d8chtpc,37.5226114,126.8962473
베르두레,브런치,4.54,950,528,"서울 영등포구 양산로 133-1 1층, 영등포구청역 5번출구에서 나온 방향으로 직진 후대박집과 베스킨라빈스가 보이는 사거리에서 좌회전 하시고 영등포시장역 방향으로 100미터",오늘 휴무,0507-1341-2946,데이트,https://tinyurl.com/2cagvlbf,37.5239287,126.8979393
소울드립,카페,,"2,742",282,서울 영등포구 당산로 135,영업 중,0507-0288-9404,데이트,https://tinyurl.com/247x7pbu,37.5268852,126.8967305
주마왕,요리주점,,231,67,서울 영등포구 국회대로34길 10 2층 주마왕,영업 중,0507-1346-4409,데이트,https://tinyurl.com/23q9hhvd,37.5266496,126.897346
루스티코,"스파게티,파스타전문",,100,49,서울 영등포구 당산로20길 3 1층,오늘 휴무,0507-1467-1584,데이트,https://tinyurl.com/26ptb78u,37.5235861,126.896638
우뚝1984,"육류,고기요리",,"1,206","1,993",서울 영등포구 당산로28길 5 대성빌딩 1층,영업 중,0507-1404-1153,"데이트, 회식, 가족모임",https://tinyurl.com/26womrfm,37.524848,126.8971752
브런치빈 당산점,브런치,,"2,075",595,"서울 영등포구 양평로 8 1~2층 101호, 201호",오늘 휴무,0507-1472-1297,"넓은, 회식",https://tinyurl.com/2a724r4u,37.5325024,126.9051746
군산오징어 당산역점,오징어요리,,"3,873",499,"서울 영등포구 양평로 51 1,2층",영업 중,0507-1354-7812,"넓은, 회식",https://tinyurl.com/29oks6ef,37.534264,126.9008272
푸드스토리,한식,,104,24,서울 영등포구 당산로41길 11,,,넓은,https://tinyurl.com/27stmmjl,37.5308119,126.8983704
숯불장어어때,"장어,먹장어요리",,149,163,서울 영등포구 영등포로28길 5 코오롱주상복합건물1층,영업 중,0507-1322-0252,"넓은, 회식, 가족모임",https://tinyurl.com/28jtuaqq,37.5197523,126.8994825
"바지락칼국수&아구찜,보쌈","칼국수,만두",,"1,563",151,서울 영등포구 양평로12길 7 지하1층,영업 중,02-2633-3112,"넓은, 회식",https://tinyurl.com/2afl2rlk,37.535594,126.900478
명동면옥,냉면,4.04,866,42,서울 영등포구 당산로28길 4,,02-2678-2220,넓은,https://tinyurl.com/2ddvevom,37.5247076,126.8969455
수연리테일,한식,,238,,서울 영등포구 선유동1로 50,,,넓은,https://tinyurl.com/229wkn9l,37.5265356,126.8931904
신사부대찌개&품격삼겹살 영등포본사직영점,"찌개,전골",4.3,832,77,서울 영등포구 당산로41길 11 당산 SK V1 center,영업 중,02-2632-8996,"넓은, 회식",https://tinyurl.com/2ar7yqmn,37.5306481,126.8977176
백소정 당산점,일식당,,"3,839",166,서울 영등포구 양평로 68 1층 102호,영업 중,0507-1462-5333,"넓은, 혼밥",https://tinyurl.com/2234932t,37.5352914,126.8994958
목구멍 영등포구청점,"육류,고기요리",,531,89,서울 영등포구 당산로30길 6 1층 목구멍,영업 중,0507-1372-1522,"넓은, 회식",https://tinyurl.com/29agx3vf,37.5255502,126.8972168
왕가설농탕 영등포점,"곰탕,설렁탕",4.22,"1,363",103,서울 영등포구 양산로19길 3 학교법인영도의숙,영업 중,0507-1417-0462,"넓은, 회식",https://tinyurl.com/24hnuy8y,37.5245681,126.8947175
